zone_id,zone_name,lat,lng,district,zone_type,hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,3,0,0.4325,0.535,0.64,0.996,0.499,0.545,62.28
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,3,0,0.4325,0.535,0.64,0.996,0.491,0.629,65.35
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,3,0,0.4325,0.535,0.64,0.996,0.527,0.624,67.68
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,3,0,0.4325,0.535,0.64,0.996,0.512,0.579,66.29
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,3,0,0.4325,0.535,0.64,0.996,0.523,0.695,70.14
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,3,0,0.4325,0.535,0.64,0.996,0.48,0.639,67.12
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,3,0,0.4325,0.535,0.64,0.996,0.535,0.598,65.33
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,3,0,0.4325,0.535,0.64,0.996,0.529,0.693,66.0
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,3,0,0.4325,0.535,0.64,0.996,0.481,0.642,62.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,3,0,0.4325,0.535,0.64,0.996,0.472,0.538,62.08
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,3,0,0.4325,0.535,0.64,0.996,0.524,0.567,62.99
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,3,0,0.4325,0.535,0.64,0.996,0.499,0.678,62.35
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,3,0,0.4325,0.535,0.64,0.996,0.133,0.489,54.72
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,3,0,0.4325,0.535,0.64,0.996,0.144,0.5,56.74
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,4,0,0.4325,0.535,0.64,0.996,0.134,0.405,48.91
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,4,0,0.4325,0.535,0.64,0.996,0.098,0.471,49.66
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,4,0,0.4325,0.535,0.64,0.996,0.051,0.526,49.88
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,4,0,0.4325,0.535,0.64,0.996,0.091,0.51,50.38
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,4,0,0.4325,0.535,0.64,0.996,0.126,0.423,51.61
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,4,0,0.4325,0.535,0.64,0.996,0.284,0.58,55.41
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,4,0,0.4325,0.535,0.64,0.996,0.319,0.703,63.34
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,4,0,0.4325,0.535,0.64,0.996,0.267,0.648,61.5
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,4,0,0.4325,0.535,0.64,0.996,0.321,0.678,65.92
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,4,0,0.4325,0.535,0.64,0.996,0.329,0.628,65.05
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,4,0,0.4325,0.535,0.64,0.996,0.501,0.565,62.57
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,4,0,0.4325,0.535,0.64,0.996,0.504,0.673,65.21
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,4,0,0.4325,0.535,0.64,0.996,0.493,0.571,61.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,4,0,0.4325,0.535,0.64,0.996,0.531,0.609,62.76
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,4,0,0.4325,0.535,0.64,0.996,0.527,0.531,62.95
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,4,0,0.4325,0.535,0.64,0.996,0.515,0.557,61.41
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,4,0,0.4325,0.535,0.64,0.996,0.527,0.629,66.21
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,4,0,0.4325,0.535,0.64,0.996,0.537,0.704,65.11
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,4,0,0.4325,0.535,0.64,0.996,0.505,0.693,67.13
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,4,0,0.4325,0.535,0.64,0.996,0.469,0.553,63.71
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,4,0,0.4325,0.535,0.64,0.996,0.491,0.672,62.3
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,4,0,0.4325,0.535,0.64,0.996,0.516,0.53,60.82
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,4,0,0.4325,0.535,0.64,0.996,0.132,0.489,54.38
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,4,0,0.4325,0.535,0.64,0.996,0.082,0.453,49.2
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,5,1,0.4325,0.535,0.64,0.996,0.213,0.514,50.63
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,5,1,0.4325,0.535,0.64,0.996,0.164,0.504,51.92
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,5,1,0.4325,0.535,0.64,0.996,0.19,0.544,53.21
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,5,1,0.4325,0.535,0.64,0.996,0.226,0.503,52.45
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,5,1,0.4325,0.535,0.64,0.996,0.243,0.421,51.78
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,5,1,0.4325,0.535,0.64,0.996,0.357,0.532,54.53
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,5,1,0.4325,0.535,0.64,0.996,0.376,0.695,62.06
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,5,1,0.4325,0.535,0.64,0.996,0.436,0.627,64.41
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,5,1,0.4325,0.535,0.64,0.996,0.366,0.634,65.15
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,5,1,0.4325,0.535,0.64,0.996,0.351,0.655,61.07
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,5,1,0.4325,0.535,0.64,0.996,0.608,0.648,66.96
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,5,1,0.4325,0.535,0.64,0.996,0.569,0.553,67.25
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,5,1,0.4325,0.535,0.64,0.996,0.574,0.573,66.01
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,5,1,0.4325,0.535,0.64,0.996,0.588,0.632,63.36
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,5,1,0.4325,0.535,0.64,0.996,0.605,0.614,63.87
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,5,1,0.4325,0.535,0.64,0.996,0.597,0.636,67.57
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,5,1,0.4325,0.535,0.64,0.996,0.622,0.666,68.89
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,5,1,0.4325,0.535,0.64,0.996,0.559,0.553,62.04
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,5,1,0.4325,0.535,0.64,0.996,0.594,0.706,65.87
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,5,1,0.4325,0.535,0.64,0.996,0.604,0.62,66.01
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,5,1,0.4325,0.535,0.64,0.996,0.647,0.576,64.17
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,5,1,0.4325,0.535,0.64,0.996,0.625,0.599,60.94
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,5,1,0.4325,0.535,0.64,0.996,0.22,0.526,52.86
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,5,1,0.4325,0.535,0.64,0.996,0.233,0.435,49.2
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,6,1,0.4325,0.535,0.64,0.996,0.24,0.434,51.91
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,6,1,0.4325,0.535,0.64,0.996,0.155,0.548,53.69
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,6,1,0.4325,0.535,0.64,0.996,0.2,0.508,54.47
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,6,1,0.4325,0.535,0.64,0.996,0.17,0.529,52.59
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,6,1,0.4325,0.535,0.64,0.996,0.167,0.545,55.87
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,6,1,0.4325,0.535,0.64,0.996,0.406,0.572,61.9
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,6,1,0.4325,0.535,0.64,0.996,0.418,0.531,60.09
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,6,1,0.4325,0.535,0.64,0.996,0.377,0.57,63.26
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,6,1,0.4325,0.535,0.64,0.996,0.426,0.652,63.56
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,6,1,0.4325,0.535,0.64,0.996,0.392,0.548,62.54
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,6,1,0.4325,0.535,0.64,0.996,0.57,0.697,67.36
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,6,1,0.4325,0.535,0.64,0.996,0.581,0.557,65.46
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,6,1,0.4325,0.535,0.64,0.996,0.596,0.531,67.53
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,6,1,0.4325,0.535,0.64,0.996,0.584,0.668,68.14
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,6,1,0.4325,0.535,0.64,0.996,0.595,0.605,67.72
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,6,1,0.4325,0.535,0.64,0.996,0.599,0.548,65.75
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,6,1,0.4325,0.535,0.64,0.996,0.642,0.628,65.98
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,6,1,0.4325,0.535,0.64,0.996,0.581,0.701,68.85
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,6,1,0.4325,0.535,0.64,0.996,0.612,0.692,68.06
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,6,1,0.4325,0.535,0.64,0.996,0.642,0.543,64.27
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,6,1,0.4325,0.535,0.64,0.996,0.631,0.593,66.64
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,6,1,0.4325,0.535,0.64,0.996,0.624,0.552,60.35
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,6,1,0.4325,0.535,0.64,0.996,0.195,0.554,59.63
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,6,1,0.4325,0.535,0.64,0.996,0.192,0.506,55.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,0,0,0.4325,0.535,0.64,0.996,0.066,0.387,54.14
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,0,0,0.4325,0.535,0.64,0.996,0.05,0.381,53.31
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,0,0,0.4325,0.535,0.64,0.996,0.115,0.46,53.01
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,0,0,0.4325,0.535,0.64,0.996,0.057,0.506,52.62
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,0,0,0.4325,0.535,0.64,0.996,0.125,0.544,55.34
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,0,0,0.4325,0.535,0.64,0.996,0.258,0.621,61.0
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,0,0,0.4325,0.535,0.64,0.996,0.259,0.565,59.76
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,0,0,0.4325,0.535,0.64,0.996,0.317,0.567,64.5
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,0,0,0.4325,0.535,0.64,0.996,0.318,0.583,64.55
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,0,0,0.4325,0.535,0.64,0.996,0.347,0.596,61.26
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,0,0,0.4325,0.535,0.64,0.996,0.542,0.64,66.9
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,0,0,0.4325,0.535,0.64,0.996,0.483,0.562,64.43
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,0,0,0.4325,0.535,0.64,0.996,0.461,0.654,65.38
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,0,0,0.4325,0.535,0.64,0.996,0.515,0.555,66.31
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,0,0,0.4325,0.535,0.64,0.996,0.516,0.629,63.41
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,0,0,0.4325,0.535,0.64,0.996,0.528,0.659,66.42
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,0,0,0.4325,0.535,0.64,0.996,0.525,0.581,63.75
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,0,0,0.4325,0.535,0.64,0.996,0.533,0.545,62.09
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,0,0,0.4325,0.535,0.64,0.996,0.511,0.625,62.76
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,0,0,0.4325,0.535,0.64,0.996,0.467,0.704,65.72
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,0,0,0.4325,0.535,0.64,0.996,0.526,0.665,67.77
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,0,0,0.4325,0.535,0.64,0.996,0.499,0.551,64.03
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,0,0,0.4325,0.535,0.64,0.996,0.109,0.538,57.43
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,0,0,0.4325,0.535,0.64,0.996,0.067,0.401,51.44
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,1,0,0.4325,0.535,0.64,0.996,0.147,0.47,52.23
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,1,0,0.4325,0.535,0.64,0.996,0.054,0.421,49.08
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,1,0,0.4325,0.535,0.64,0.996,0.123,0.381,50.43
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,1,0,0.4325,0.535,0.64,0.996,0.083,0.516,55.62
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,1,0,0.4325,0.535,0.64,0.996,0.15,0.4,51.95
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,1,0,0.4325,0.535,0.64,0.996,0.348,0.595,59.36
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,1,0,0.4325,0.535,0.64,0.996,0.275,0.638,62.56
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,1,0,0.4325,0.535,0.64,0.996,0.279,0.521,59.73
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,1,0,0.4325,0.535,0.64,0.996,0.312,0.614,65.59
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,1,0,0.4325,0.535,0.64,0.996,0.342,0.583,64.31
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,1,0,0.4325,0.535,0.64,0.996,0.549,0.533,64.29
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,1,0,0.4325,0.535,0.64,0.996,0.486,0.652,64.8
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,1,0,0.4325,0.535,0.64,0.996,0.537,0.558,67.77
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,1,0,0.4325,0.535,0.64,0.996,0.511,0.611,65.28
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,1,0,0.4325,0.535,0.64,0.996,0.528,0.686,70.32
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,1,0,0.4325,0.535,0.64,0.996,0.46,0.6,63.11
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,1,0,0.4325,0.535,0.64,0.996,0.493,0.621,63.05
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,1,0,0.4325,0.535,0.64,0.996,0.544,0.547,62.99
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,1,0,0.4325,0.535,0.64,0.996,0.485,0.629,62.47
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,1,0,0.4325,0.535,0.64,0.996,0.489,0.667,66.13
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,1,0,0.4325,0.535,0.64,0.996,0.461,0.698,63.11
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,1,0,0.4325,0.535,0.64,0.996,0.466,0.669,61.02
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,1,0,0.4325,0.535,0.64,0.996,0.088,0.403,54.8
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,1,0,0.4325,0.535,0.64,0.996,0.086,0.364,50.08
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,2,0,0.4325,0.535,0.64,0.996,0.142,0.462,56.66
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,2,0,0.4325,0.535,0.64,0.996,0.068,0.451,54.41
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,2,0,0.4325,0.535,0.64,0.996,0.129,0.389,48.6
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,2,0,0.4325,0.535,0.64,0.996,0.088,0.516,56.2
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,2,0,0.4325,0.535,0.64,0.996,0.057,0.374,50.43
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,2,0,0.4325,0.535,0.64,0.996,0.323,0.653,59.61
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,2,0,0.4325,0.535,0.64,0.996,0.254,0.66,61.16
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,2,0,0.4325,0.535,0.64,0.996,0.333,0.676,66.04
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,2,0,0.4325,0.535,0.64,0.996,0.343,0.645,62.8
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,2,0,0.4325,0.535,0.64,0.996,0.341,0.67,63.58
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,2,0,0.4325,0.535,0.64,0.996,0.476,0.684,67.67
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,2,0,0.4325,0.535,0.64,0.996,0.487,0.64,69.1
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,2,0,0.4325,0.535,0.64,0.996,0.48,0.55,65.78
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,2,0,0.4325,0.535,0.64,0.996,0.545,0.649,65.82
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,2,0,0.4325,0.535,0.64,0.996,0.452,0.551,63.22
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,2,0,0.4325,0.535,0.64,0.996,0.453,0.616,66.86
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,2,0,0.4325,0.535,0.64,0.996,0.53,0.666,65.07
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,2,0,0.4325,0.535,0.64,0.996,0.543,0.706,64.43
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,2,0,0.4325,0.535,0.64,0.996,0.505,0.655,63.09
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,2,0,0.4325,0.535,0.64,0.996,0.458,0.52,62.83
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,2,0,0.4325,0.535,0.64,0.996,0.549,0.639,61.73
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,2,0,0.4325,0.535,0.64,0.996,0.549,0.652,65.05
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,2,0,0.4325,0.535,0.64,0.996,0.131,0.518,54.79
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,2,0,0.4325,0.535,0.64,0.996,0.144,0.389,50.25
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,3,0,0.4325,0.535,0.64,0.996,0.05,0.508,54.45
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,3,0,0.4325,0.535,0.64,0.996,0.098,0.423,55.03
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,3,0,0.4325,0.535,0.64,0.996,0.095,0.41,53.16
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,3,0,0.4325,0.535,0.64,0.996,0.068,0.525,54.24
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,3,0,0.4325,0.535,0.64,0.996,0.052,0.513,52.08
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,3,0,0.4325,0.535,0.64,0.996,0.33,0.571,59.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,3,0,0.4325,0.535,0.64,0.996,0.303,0.645,64.22
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,3,0,0.4325,0.535,0.64,0.996,0.309,0.631,66.36
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,3,0,0.4325,0.535,0.64,0.996,0.347,0.682,67.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,3,0,0.4325,0.535,0.64,0.996,0.309,0.592,65.18
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,3,0,0.4325,0.535,0.64,0.996,0.55,0.625,64.89
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,3,0,0.4325,0.535,0.64,0.996,0.474,0.648,66.35
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,3,0,0.4325,0.535,0.64,0.996,0.485,0.61,64.63
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,3,0,0.4325,0.535,0.64,0.996,0.48,0.66,64.79
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,3,0,0.4325,0.535,0.64,0.996,0.544,0.582,63.17
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,3,0,0.4325,0.535,0.64,0.996,0.519,0.559,64.16
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,3,0,0.4325,0.535,0.64,0.996,0.452,0.539,63.09
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,3,0,0.4325,0.535,0.64,0.996,0.528,0.525,64.52
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,3,0,0.4325,0.535,0.64,0.996,0.524,0.642,63.44
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,3,0,0.4325,0.535,0.64,0.996,0.537,0.7,63.18
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,3,0,0.4325,0.535,0.64,0.996,0.509,0.571,64.46
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,3,0,0.4325,0.535,0.64,0.996,0.507,0.675,63.3
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,3,0,0.4325,0.535,0.64,0.996,0.09,0.504,56.33
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,3,0,0.4325,0.535,0.64,0.996,0.082,0.423,55.51
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,4,0,0.4325,0.535,0.64,0.996,0.065,0.483,52.84
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,4,0,0.4325,0.535,0.64,0.996,0.136,0.547,50.9
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,4,0,0.4325,0.535,0.64,0.996,0.098,0.485,50.31
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,4,0,0.4325,0.535,0.64,0.996,0.07,0.518,54.07
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,4,0,0.4325,0.535,0.64,0.996,0.086,0.559,55.48
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,4,0,0.4325,0.535,0.64,0.996,0.305,0.619,59.5
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,4,0,0.4325,0.535,0.64,0.996,0.286,0.668,62.58
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,4,0,0.4325,0.535,0.64,0.996,0.257,0.634,63.54
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,4,0,0.4325,0.535,0.64,0.996,0.312,0.55,61.15
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,4,0,0.4325,0.535,0.64,0.996,0.324,0.561,65.36
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,4,0,0.4325,0.535,0.64,0.996,0.453,0.672,64.25
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,11,4,0,0.4325,0.535,0.64,0.996,0.472,0.654,66.12
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,12,4,0,0.4325,0.535,0.64,0.996,0.482,0.708,67.34
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,13,4,0,0.4325,0.535,0.64,0.996,0.473,0.692,68.67
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,14,4,0,0.4325,0.535,0.64,0.996,0.542,0.686,67.7
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,15,4,0,0.4325,0.535,0.64,0.996,0.455,0.619,65.75
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,16,4,0,0.4325,0.535,0.64,0.996,0.532,0.596,62.18
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,17,4,0,0.4325,0.535,0.64,0.996,0.514,0.584,66.33
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,18,4,0,0.4325,0.535,0.64,0.996,0.516,0.565,62.76
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,19,4,0,0.4325,0.535,0.64,0.996,0.54,0.513,58.83
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,20,4,0,0.4325,0.535,0.64,0.996,0.462,0.617,64.33
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,21,4,0,0.4325,0.535,0.64,0.996,0.472,0.554,60.48
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,22,4,0,0.4325,0.535,0.64,0.996,0.131,0.426,54.87
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,23,4,0,0.4325,0.535,0.64,0.996,0.133,0.454,49.62
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,0,5,1,0.4325,0.535,0.64,0.996,0.228,0.367,48.33
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,1,5,1,0.4325,0.535,0.64,0.996,0.157,0.46,49.19
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,2,5,1,0.4325,0.535,0.64,0.996,0.206,0.468,51.62
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,3,5,1,0.4325,0.535,0.64,0.996,0.231,0.405,51.86
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,4,5,1,0.4325,0.535,0.64,0.996,0.174,0.531,54.81
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,5,5,1,0.4325,0.535,0.64,0.996,0.423,0.598,60.26
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,6,5,1,0.4325,0.535,0.64,0.996,0.407,0.602,58.64
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,7,5,1,0.4325,0.535,0.64,0.996,0.434,0.555,62.35
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,8,5,1,0.4325,0.535,0.64,0.996,0.436,0.683,64.4
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,9,5,1,0.4325,0.535,0.64,0.996,0.365,0.666,62.88
DL_020,Patparganj,28.627,77.296,East Delhi,Residential,10,5,1,0.4325,0.535,0.64,0.996,0.568,0.707,65.35
